$ paste ~/ista.a.txt ~/ista.b.txt | awk '{ print $1, $2, $4}'

Sandinista	sˌɐ̃ndʒinˈistɐ	sˌɐ̃ndʒinˈistɐ
sanitarista	sˌɐnitaɾˈistɐ	sˌɐnitaɾˈistɐ
satanista	sˌatɐnˈistɐ	sˌatɐnˈistɐ
saudosista	sˌaʊdozˈistɐ	sˌaʊdozˈistɐ
saxofonista	sˌaksofonˈistɐ	sˌaksofonˈistɐ
sebastianista	sˌebastʃˌiɐnˈistɐ	sˌebastʃˌiɐnˈistɐ
secessionista	sˌesesjonˈistɐ	sˌesesjonˈistɐ
sectarista	sˌektaɾˈistɐ	sˌektaɾˈistɐ
secularista	sˌekulaɾˈistɐ	sˌekulaɾˈistɐ
secundarista	sˌekũndaɾˈistɐ	sˌekũndaɾˈistɐ
segredista	sˌeɡɾedʒˈistɐ	sˌeɡɾedʒˈistɐ
segregacionista	sˌeɡɾeɡˌasjonˈistɐ	sˌeɡɾeɡˌasjonˈistɐ
segundanista	sˌeɡũndɐnˈistɐ	sˌeɡũndɐnˈistɐ
seiscentista	sˌeɪseɪntʃˈistɐ	sˌeɪseɪntʃˈistɐ
semifinalista	sˌemifˌinalˈistɐ	sˌemifˌinalˈistɐ
seminarista	sˌeminaɾˈistɐ	sˌeminaɾˈistɐ
sensacionalista	sˌeɪnsasjˌonalˈistɐ	sˌeɪnsasjˌonalˈistɐ
sensualista	sˌeɪnsualˈistɐ	sˌeɪnsualˈistɐ
sentimentalista	sˌeɪntʃimˌeɪntalˈistɐ	sˌeɪntʃimˌeɪntalˈistɐ
separatista	sˌepaɾatʃˈistɐ	sˌepaɾatʃˈistɐ
sertanista	sˌeɾtɐnˈistɐ	sˌeɾtɐnˈistɐ
setecentista	sˌeteseɪntʃˈistɐ	sˌeteseɪntʃˈistɐ
sexualista	sˌeksualˈistɐ	sˌeksualˈistɐ
simbolista	sˌĩmbolˈistɐ	sˌĩmbolˈistɐ
simplicista	sˌĩmplisˈistɐ	sˌĩmplisˈistɐ
simplista	sˌĩmplˈistɐ	sˌĩmplˈistɐ
sindicalista	sˌĩndʒikalˈistɐ	sˌĩndʒikalˈistɐ
sinfonista	sˌĩnfonˈistɐ	sˌĩnfonˈistɐ
sionista	sjˌonˈistɐ	sjˌonˈistɐ
situacionista	sˌituˌasjonˈistɐ	sˌituˌasjonˈistɐ
socialista	sˌosialˈistɐ	sˌosialˈistɐ
sociologista	sˌosiˌoloʒˈistɐ	sˌosiˌoloʒˈistɐ
socorrista	sˌokoxˈistɐ	sˌokoxˈistɐ
sofista	sˌofˈistɐ	sˌofˈistɐ
solfejista	sˌowfeʒˈistɐ	sˌowfeʒˈistɐ
solista	sˌolˈistɐ	sˌolˈistɐ
solucionista	sˌolusjonˈistɐ	sˌolusjonˈistɐ
sonetista	sˌonetʃˈistɐ	sˌonetʃˈistɐ
sopranista	sˌopɾɐnˈistɐ	sˌopɾɐnˈistɐ
sportinguista	spˌoɾtʃĩŋɡˈistɐ	spˌoɾtʃĩŋɡˈistɐ
subciclista	sˌubsiklˈistɐ	sˌubsiklˈistɐ
subculturista	sˌubkuwtuɾˈistɐ	sˌubkuwtuɾˈistɐ
subjetivista	sˌubʒetʃivˈistɐ	sˌubʒetʃivˈistɐ
submarginalista	sˌubmaɾʒˌinalˈistɐ	sˌubmaɾʒˌinalˈistɐ
submodelista	sˌubmodelˈistɐ	sˌubmodelˈistɐ
subobjetivista	sˌubobʒˌetʃivˈistɐ	sˌubobʒˌetʃivˈistɐ
subsista	sˌubzˈistɐ	sˌubzˈistɐ
substancialista	sˌubstɐ̃nsˌialˈistɐ	sˌubstɐ̃nsˌialˈistɐ
subtropicalista	sˌubtɾopˌikalˈistɐ	sˌubtɾopˌikalˈistɐ
sufragista	sˌufɾaʒˈistɐ	sˌufɾaʒˈistɐ
sulista	sˌulˈistɐ	sˌulˈistɐ
supranaturalista	sˌupɾɐnˌatuɾalˈistɐ	sˌupɾɐnˌatuɾalˈistɐ
supremacista	sˌupɾemasˈistɐ	sˌupɾemasˈistɐ
surfista	sˌuɾfˈistɐ	səɾfˈistɐ
surrealista	sˌuxealˈistɐ	sˌuxealˈistɐ
tabagista	tˌabaʒˈistɐ	tˌabaʒˈistɐ
tabaquista	tˌabakˈistɐ	tˌabakˈistɐ
tanguista	tˌɐ̃ŋɡˈistɐ	tˌɐ̃ŋɡˈistɐ
taoista	tˌaˈoɪstɐ	tˌaˈoɪstɐ
tauista	tˌaʊˈistɐ	tˌaʊˈistɐ
taxista	tˌaksˈistɐ	tˌaksˈistɐ
Taylorista	tˌaɪloɾˈistɐ	teɪloɾˈistɐ
teatrista	tˌeatɾˈistɐ	tˌeatɾˈistɐ
teclista	tˌeklˈistɐ	tˌeklˈistɐ
telefonista	tˌelefonˈistɐ	tˌelefonˈistɐ
telegrafista	tˌeleɡɾafˈistɐ	tˌeleɡɾafˈistɐ
tenista	tˌenˈistɐ	tˌenˈistɐ
teorista	tˌeoɾˈistɐ	tˌeoɾˈistɐ
termalista	tˌeɾmalˈistɐ	tˌeɾmalˈistɐ
terrorista	tˌexoɾˈistɐ	tˌexoɾˈistɐ
textualista	tˌestualˈistɐ	tˌestualˈistɐ
tomista	tˌomˈistɐ	tˌomˈistɐ
totalista	tˌotalˈistɐ	tˌotalˈistɐ
totalitarista	tˌotalˌitaɾˈistɐ	tˌotalˌitaɾˈistɐ
trabalhista	tɾˌabaʎˈistɐ	tɾˌabaʎˈistɐ
tradicionalista	tɾˌadʒisjˌonalˈistɐ	tɾˌadʒisjˌonalˈistɐ
transcendentalista	tɾˌɐ̃nseɪndˌeɪntalˈistɐ	tɾˌɐ̃nseɪndˌeɪntalˈistɐ
transformista	tɾˌɐ̃nsfoɾmˈistɐ	tɾˌɐ̃nsfoɾmˈistɐ
trapezista	tɾˌapezˈistɐ	tɾˌapezˈistɐ
trapista	tɾˌapˈistɐ	tɹɛpˈistɐ
tratadista	tɾˌatadʒˈistɐ	tɾˌatadʒˈistɐ
tratorista	tɾˌatoɾˈistɐ	tɾˌatoɾˈistɐ
trista	tɾˈistɐ	tɾˈistɐ
triunfalista	tɾˌiũnfalˈistɐ	tɾˌiũnfalˈistɐ
trocadilhista	tɾˌokadʒiʎˈistɐ	tɾˌokadʒiʎˈistɐ
trocista	tɾˌosˈistɐ	tɾˌosˈistɐ
trombetista	tɾˌõmbetʃˈistɐ	tɾˌõmbetʃˈistɐ
trombonista	tɾˌõmbonˈistɐ	tɾˌõmbonˈistɐ
trompetista	tɾˌõmpetʃˈistɐ	tɾˌõmpetʃˈistɐ
tropicalista	tɾˌopikalˈistɐ	tɾˌopikalˈistɐ
troquista	tɾˌokˈistɐ	tɾˌokˈistɐ
trotskista	tɾˌotskˈistɐ	tɾˌotskˈistɐ
turfista	tˌuɾfˈistɐ	tˌuɾfˈistɐ
turista	tˌuɾˈistɐ	tˌuɾˈistɐ
ultranacionalista	ˌuwtɾɐnˌasjonalˈistɐ	ˌuwtɾɐnˌasjonalˈistɐ
ultrarrealista	ˌuwtɾaxˌealˈistɐ	ˌuwtɾaxˌealˈistɐ
unionista	ˌunjonˈistɐ	junˌiənˈistɐ
unitarista	ˌunitaɾˈistɐ	ˌunitaɾˈistɐ
universalista	ˌunivˌeɾsalˈistɐ	ˌunivˌeɾsalˈistɐ
urbanista	ˌuɾbɐnˈistɐ	ˌuɾbɐnˈistɐ
urologista	ˌuɾoloʒˈistɐ	ˌuɾoloʒˈistɐ
utilitarista	ˌutʃilˌitaɾˈistɐ	ˌutʃilˌitaɾˈistɐ
utopista	ˌutopˈistɐ	ˌutopˈistɐ
valsista	vˌaʊsˈistɐ	vˌaʊsˈistɐ
vanguardista	vˌɐ̃ŋɡwaɾdʒˈistɐ	vˌɐ̃ŋɡwaɾdʒˈistɐ
varejista	vˌaɾeʒˈistɐ	vˌaɾeʒˈistɐ
velocipedista	vˌelosˌipedʒˈistɐ	vˌelosˌipedʒˈistɐ
velocista	vˌelosˈistɐ	vˌelosˈistɐ
veranista	vˌeɾɐnˈistɐ	vˌeɾɐnˈistɐ
verbalista	vˌeɾbalˈistɐ	vˌeɾbalˈistɐ
vicentista	vˌiseɪntʃˈistɐ	vˌiseɪntʃˈistɐ
vigarista	vˌiɡaɾˈistɐ	vˌiɡaɾˈistɐ
vintista	vˌĩntʃˈistɐ	vˌĩntʃˈistɐ
violinista	vˌiolinˈistɐ	vˌiolinˈistɐ
violista	vˌiolˈistɐ	vˌiolˈistɐ
violoncelista	vˌiolˌõnselˈistɐ	vˌiolˌõnselˈistɐ
violonista	vˌiolonˈistɐ	vˌiolonˈistɐ
vitalista	vˌitalˈistɐ	vˌitalˈistɐ
vitorista	vˌitoɾˈistɐ	vˌitoɾˈistɐ
vocalista	vˌokalˈistɐ	vˌokalˈistɐ
voleibolista	vˌoleɪbolˈistɐ	vˌoleɪbolˈistɐ
volframista	vˌowfɾɐmˈistɐ	vˌowfɾɐmˈistɐ
voltairianista	vˌowtaɪɾˌiɐnˈistɐ	vˌowtaɪɾˌiɐnˈistɐ
voluntarista	vˌolũntaɾˈistɐ	vˌolũntaɾˈistɐ
vulcanologista	vˌuwkɐnˌoloʒˈistɐ	vˌuwkɐnˌoloʒˈistɐ
xadrezista	ʃˌadɾezˈistɐ	ʃˌadɾezˈistɐ
xilofonista	ʃˌilofonˈistɐ	ʃˌilofonˈistɐ
Zapatista	zˌapatʃˈistɐ	zˌapatʃˈistɐ
zoologista	zˌooloʒˈistɐ	zˌooloʒˈistɐ

